Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\DateTimeUtil.cs,166,20,M:System.TimeSpan.FromDays(System.Double),,,,,dt += TimeSpan.FromDays(1);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\DateTimeUtil.cs,155,20,M:System.TimeSpan.FromDays(System.Double),,,,,dt -= TimeSpan.FromDays(1);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\DateTimeUtil.cs,81,20,M:System.TimeSpan.FromDays(System.Double),,,,,timeAgo += TimeSpan.FromDays(val * 365);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\DateTimeUtil.cs,79,20,M:System.TimeSpan.FromDays(System.Double),,,,,timeAgo += TimeSpan.FromDays(val * 30);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\DateTimeUtil.cs,77,20,M:System.TimeSpan.FromDays(System.Double),,,,,timeAgo += TimeSpan.FromDays(val * 7);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\DateTimeUtil.cs,75,20,M:System.TimeSpan.FromDays(System.Double),,,,,timeAgo += TimeSpan.FromDays(val);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\DateTimeUtil.cs,73,20,M:System.TimeSpan.FromHours(System.Double),,,,,timeAgo += TimeSpan.FromHours(val);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\DateTimeUtil.cs,71,20,M:System.TimeSpan.FromMinutes(System.Double),,,,,timeAgo += TimeSpan.FromMinutes(val);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\DateTimeUtil.cs,69,20,M:System.TimeSpan.FromSeconds(System.Double),,,,,timeAgo += TimeSpan.FromSeconds(val);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\CookieUtil.cs,84,16,T:System.Uri,,,,,"foreach (Cookie cookie in cookieJar.GetCookies(new Uri($""https://{domain}"")))                 {                     cookie.Expired = true;                 }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\CookieUtil.cs,84,16,M:System.Uri.#ctor(System.String),,,,,"foreach (Cookie cookie in cookieJar.GetCookies(new Uri($""https://{domain}"")))                 {                     cookie.Expired = true;                 }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\CookieUtil.cs,79,16,T:System.Uri,,,,,"foreach (Cookie cookie in cookieJar.GetCookies(new Uri($""http://{domain}"")))                 {                     cookie.Expired = true;                 }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\CookieUtil.cs,79,16,M:System.Uri.#ctor(System.String),,,,,"foreach (Cookie cookie in cookieJar.GetCookies(new Uri($""http://{domain}"")))                 {                     cookie.Expired = true;                 }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\CookieUtil.cs,73,20,T:System.Uri,,,,,"foreach (Cookie cookie in cookieJar.GetCookies(new Uri($""https://{domain}{listKey}"")))                     {                         cookie.Expired = true;                     }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\CookieUtil.cs,73,20,M:System.Uri.#ctor(System.String),,,,,"foreach (Cookie cookie in cookieJar.GetCookies(new Uri($""https://{domain}{listKey}"")))                     {                         cookie.Expired = true;                     }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\CookieUtil.cs,68,20,T:System.Uri,,,,,"foreach (Cookie cookie in cookieJar.GetCookies(new Uri($""http://{domain}{listKey}"")))                     {                         cookie.Expired = true;                     }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\CookieUtil.cs,68,20,M:System.Uri.#ctor(System.String),,,,,"foreach (Cookie cookie in cookieJar.GetCookies(new Uri($""http://{domain}{listKey}"")))                     {                         cookie.Expired = true;                     }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\BrowserUtil.cs,8,48,P:System.Environment.OSVersion,,,,,Environment.OSVersion
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Services\Interfaces\IServerService.cs,12,8,T:System.Uri,,,,," Uri ConvertToProxyLink(Uri link, string serverUrl, string indexerId, string action = ""dl"", string file = ""t"")"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Services\Interfaces\IServerService.cs,12,8,T:System.Uri,,,,," Uri ConvertToProxyLink(Uri link, string serverUrl, string indexerId, string action = ""dl"", string file = ""t"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Services\WindowsServiceConfigService.cs,95,16,T:System.ServiceProcess.ServiceControllerStatus,,,,,"if (service.Status == ServiceControllerStatus.Stopped)                 {                     logger.Info(""Service stopped."");                 }                 else                 {                     logger.Error(""Failed to stop the service"");                 }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Services\WindowsServiceConfigService.cs,95,16,T:System.ServiceProcess.ServiceControllerStatus,,,,,"if (service.Status == ServiceControllerStatus.Stopped)                 {                     logger.Info(""Service stopped."");                 }                 else                 {                     logger.Error(""Failed to stop the service"");                 }"
